Red_ESRD,Medida,Puntaje_de_Medida,Año,Measure_id
11,"N: Influenza - % of dialysis patients with 1-2 years of prior ESRD therapy vaccinated, 8/1-12/31, 2022",76.25,2022,FVVCat2hy4_n
11,"N: Influenza - % of dialysis patients with 3+ years of prior ESRD therapy vaccinated, 8/1-12/31, 2022",79.48,2022,FVVCat3hy4_n
11,"N: Influenza - Average number of patients treated on 12/31, 2022",50.57,2022,eFVy4m_n
11,"N: Influenza - Average number of patients not vaccinated due to medical contraindication, 8/1-3/31, 2022",1.71,2022,medrsnfy4m_N
11,"N: HD HGB (Adult) - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2022",10.68,2022,CWhdavgHGBy4_n
11,"N: HD HGB (Adult) - % of patient-months with hemoglobin < 10 g/dL, 2022",24.42,2022,CWhdhgb1y4_n
11,"N: HD HGB (Adult) - % of patient-months with hemoglobin 10 - <11 g/dL, 2022",33.9,2022,CWhdhgb2y4_n
11,"N: HD HGB (Adult) - % of patient-months with hemoglobin 11 - 12 g/dL, 2022",28.23,2022,CWhdhgb3y4_n
11,"N: HD HGB (Adult) - % of patient-months with hemoglobin > 12 g/dL, 2022",11.44,2022,CWhdhgb4y4_n
11,"N: HD HGB (Adult) - % of patient-months with hemoglobin Missing or Out of Range, 2022",2.01,2022,CWhdhgb5y4_n
11,"N: HD HGB (Adult) - % of patient-months with ESA prescribed, 2022",77.84,2022,CWhdesarxy4_n
11,"N: PD HGB (Adult) - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2022",10.98,2022,CWpdavgHGBy4_n
11,"N: PD HGB (Adult) - % of patient-months with hemoglobin < 10 g/dL, 2022",22.84,2022,CWpdhgb1y4_n
11,"N: PD HGB (Adult) - % of patient-months with hemoglobin 10 - <11 g/dL, 2022",26.9,2022,CWpdhgb2y4_n
11,"N: PD HGB (Adult) - % of patient-months with hemoglobin 11 - 12 g/dL, 2022",26.38,2022,CWpdhgb3y4_n
11,"N: PD HGB (Adult) - % of patient-months with hemoglobin > 12 g/dL, 2022",21.24,2022,CWpdhgb4y4_n
11,"N: PD HGB (Adult) - % of patient-months with hemoglobin Missing or Out of Range, 2022",2.64,2022,CWpdhgb5y4_n
11,"N: PD HGB (Adult) - % of patient-months with ESA prescribed, 2022",51.02,2022,CWpdesarxy4_n
11,"N: HD HGB (Adult) - Average number of eligible patients, 2022",61.62,2022,CWhdptdenomy4m_n
11,"N: HD HGB (Adult) - Average number of eligible patient-months, 2022",527.36,2022,CWhdptmthdenomy4m_n
11,"N: PD HGB (Adult) - Average number of eligible patients, 2022",21.65,2022,CWpdptdenomy4m_n
11,"N: PD HGB (Adult) - Average number of eligible patient-months, 2022",164.59,2022,CWpdptmthdenomy4m_n
11,"N: STrR (Adult) - Average Number of Medicare Patients, 2022",30.57,2022,rdstfy4m_n
11,"N: STrR (Adult) - Average Patient Years at Risk, 2022",18.47,2022,tfyy4m_n
11,"N: STrR (Adult) - Average Number of Transfusions, 2022",5.71,2022,tfy4m_n
11,"N: STrR (Adult) - Average Expected Total Number of Transfusions, 2022",6.12,2022,extfy4m_n
11,"N: STrR (Adult) - Standardized Transfusion Ratio, 2022",0.93,2022,strry4_n
11,"N: Albumin (Adult) - Average Serum Albumin, of valid in range HD patient-months, 2022",3.88,2022,CWhdalby4_n
11,"N: Albumin (Adult) - % of HD patient-months with serum albumin < 3 g/dL, 2022",2.17,2022,CWhdalb1y4_n
11,"N: Albumin (Adult) - % of HD patient-months with serum albumin 3 - < 3.5 g/dL, 2022",9.36,2022,CWhdalb2y4_n
11,"N: Albumin (Adult) - % of HD patient-months with serum albumin 3.5 - < 4 g/dL, 2022",40.15,2022,CWhdalb3y4_n
11,"N: Albumin (Adult) - % of HD patient-months with serum albumin >= 4 g/dL, 2022",44.88,2022,CWhdalb4y4_n
11,"N: Albumin (Adult) - % of HD patient-months with serum albumin Missing, 2022",3.44,2022,CWhdalb5y4_n
11,"N: Albumin (Adult) - % of HD patient-months with Serum Albumin  < 4.0 g/dL, 2022",51.67,2022,CWhdalblt4y4_n
11,"N: UFR (Adult) - Average UFR, of valid in range HD patient-months, 2022",7.47,2022,CWhdavgufry4_n
11,"N: UFR (Adult) - % of HD patient-months with UFR <= 13 ml/kg/hr, 2022",86.77,2022,CWhdufr1y4_n
11,"N: UFR (Adult) - % of HD patient-months with UFR > 13 ml/kg/hr, 2022",7.75,2022,CWhdufr2y4_n
11,"N: UFR (Adult) - % of HD patient-months with UFR Missing, 2022",2.5,2022,CWhdufrmissy4_n
11,"N: UFR (Adult) - % of HD patient-months with UFR Out of Range (> 20 ml/kg/hr), 2022",2.98,2022,CWhdufrgt20y4_n
11,"N: Albumin (Adult) - Average Serum Albumin, of valid in range PD patient-months, 2022",3.66,2022,CWpdalby4_n
11,"N: Albumin (Adult) - % of PD patient-months with serum albumin < 3 g/dL, 2022",5.92,2022,CWpdalb1y4_n
11,"N: Albumin (Adult) - % of PD patient-months with serum albumin 3 - < 3.5 g/dL, 2022",22.28,2022,CWpdalb2y4_n
11,"N: Albumin (Adult) - % of PD patient-months with serum albumin 3.5 - < 4 g/dL, 2022",43.61,2022,CWpdalb3y4_n
11,"N: Albumin (Adult) - % of PD patient-months with serum albumin >= 4 g/dL, 2022",25.63,2022,CWpdalb4y4_n
11,"N: Albumin (Adult) - % of PD patient-months with serum albumin Missing, 2022",2.56,2022,CWpdalb5y4_n
11,"N: Albumin (Adult) - % of PD patient-months with Serum Albumin  < 4.0 g/dL, 2022",71.8,2022,CWpdalblt4y4_n
11,"N: HD Dialysis Adequacy (Adult)- Average number of eligible patients, 2022",61.62,2022,CWhddenomy4m_n
11,"N: HD Dialysis Adequacy (Adult) - Average number of Eligible Dialysis Patient-months, 2022",527.36,2022,CWhdmthdenomy4m_n
11,"N: PD Dialysis Adequacy (Adult)- Average number of eligible patients, 2022",21.65,2022,CWpddenomy4m_n
11,"N: PD Dialysis Adequacy (Adult) - Average number of Eligible Dialysis Patient-months, 2022",164.59,2022,CWpdmthdenomy4m_n
11,"N: PD Kt/V (Adult)- Average Kt/V, of valid in-range values, 2022",2.23,2022,CWpdavgktvy4_n
11,"N: PD Kt/V (Adult)- % of patient-months with Kt/V < 1.7, 2022",5.43,2022,CWpdktv1y4_n
11,"N: PD Kt/V (Adult)- % of patient-months with Kt/V 1.7-<2.5, 2022",67.95,2022,CWpdktv2y4_n
11,"N: PD Kt/V (Adult)- % of patient-months with Kt/V >= 2.5, 2022",24.36,2022,CWpdktv3y4_n
11,"N: PD Kt/V (Adult)- % of patient-months with Kt/V missing or out of range, 2022",2.25,2022,CWpdktv4y4_n
11,"N: HD Kt/V (Adult)- Average Kt/V, of valid in-range values, 2022",1.58,2022,CWhdavgktvy4_n
11,"N: HD Kt/V (Adult)- % of patient-months with Kt/V < 1.2, 2022",2.26,2022,CWhdktv1y4_n
11,"N: HD Kt/V (Adult)- % of patient-months with Kt/V 1.2-<1.8, 2022",77.03,2022,CWhdktv2y4_n
11,"N: HD Kt/V (Adult)- % of patient-months with Kt/V >= 1.8, 2022",19.18,2022,CWhdktv3y4_n
11,"N: HD Kt/V (Adult)- % of patient-months with Kt/V missing or out of range, 2022",1.53,2022,CWhdktv4y4_n
11,"N: HD Kt/V (Adult)- Average number of eligible patients, 2022",59.94,2022,CWhdktvptsy4m_N
11,"N: HD Kt/V (Adult)- Average number of eligible patient-months, 2022",507.49,2022,CWhdktvptmthy4m_N
12,"NETWORK: COVID - % of Medicare patients initially infected with COVID, 2022-Q4",3.7,2022,allmcFcovpatPq4_n
12,"NETWORK: COVID - % of Medicare patients ever infected with COVID, 2022-Q4",27.45,2022,allmcEcovpatPq4_n
12,"NETWORK: COVID - % of deaths with patients ever infected with COVID, 2022-Q4",37.71,2022,allmcEcovDeaPq4_n
12,"NETWORK: COVID - % of hospitalizations with patients ever infected with COVID, 2022-Q4",36.48,2022,allmcEcovHosPq4_n
12,"NETWORK: COVID Nursing Home - % of Medicare patients initially infected with COVID, 2022-Q4",7.2,2022,nh_mcFcovpatPq4_n
12,"NETWORK: COVID Nursing Home - % of Medicare patients ever infected with COVID, 2022-Q4",44.86,2022,nh_mcEcovpatPq4_n
12,"NETWORK: COVID Nursing Home - % of deaths with patients ever infected with COVID, 2022-Q4",48.77,2022,nh_mcEcovDeaPq4_n
12,"NETWORK: COVID Nursing Home - % of hospitalizations with patients ever infected with COVID, 2022-Q4",44.77,2022,nh_mcEcovHosPq4_n
12,"N: Prevalent Patients - Age: Average patient age, 12/31/2022",63.02,2022,agey4_n
12,"N: Prevalent Patients - Age: % Less than 18 years, 12/31/2022",0.28,2022,age1y4_n
12,"N: Prevalent Patients - Age: % Between 18-64 years, 12/31/2022",49.44,2022,age2y4_n
12,"N: Prevalent Patients - Age: % Greater than or equal to 65 years, 12/31/2022",50.29,2022,age3y4_n
12,"N: Prevalent Patients - Primary Cause of ESRD: % Diabetes, 12/31/2022",42.94,2022,dis1y4_n
12,"N: Prevalent Patients - Primary Cause of ESRD: % Hypertension, 12/31/2022",28.95,2022,dis2y4_n
12,"N: Prevalent Patients - Primary Cause of ESRD: % Glomerulonephritis, 12/31/2022",10.66,2022,dis3y4_n
12,"N: Prevalent Patients - Primary Cause of ESRD: % Other/Unknown Cause, 12/31/2022",17.0,2022,dis4y4_n
12,"N: Prevalent Patients - Primary Cause of ESRD: % Missing Cause, 12/31/2022",0.45,2022,dis5y4_n
12,"N: Prevalent Patients - Vintage: % on ESRD Therapy less than 1 year, 12/31/2022",18.75,2022,vin1y4_n
12,"N: Prevalent Patients - Vintage: % on ESRD Therapy for 1-2 years, 12/31/2022",19.77,2022,vin2y4_n
12,"N: Prevalent Patients - Vintage: % on ESRD Therapy for 2-3 years, 12/31/2022",13.32,2022,vin3y4_n
12,"N: Prevalent Patients - Vintage: % on ESRD Therapy for 3-6 years, 12/31/2022",23.94,2022,vin4y4_n
12,"N: Prevalent Patients - Vintage: % on ESRD Therapy for over 6 years, 12/31/2022",24.23,2022,vin5y4_n
12,"N: Prevalent Patients - Race: % Asian/Pacific Islander, 12/31/2022",2.29,2022,rac1y4_n
12,"N: Prevalent Patients - Race: % African American, 12/31/2022",28.78,2022,rac2y4_n
12,"N: Prevalent Patients - Race: % Native American, 12/31/2022",0.96,2022,rac3y4_n
12,"N: Prevalent Patients - Race: % White, 12/31/2022",67.76,2022,rac4y4_n
12,"N: Prevalent Patients - Race: % Other/Unknown/Missing Race, 12/31/2022",0.2,2022,rac5y4_n
12,"N: Prevalent Patients - Ethnicity: % Hispanic, 12/31/2022",7.38,2022,eth1y4_n
12,"N: Prevalent Patients - Ethnicity: % Non-Hispanic, 12/31/2022",92.53,2022,eth2y4_n
12,"N: Prevalent Patients - Ethnicity: % Unknown Ethnicity, 12/31/2022",0.09,2022,eth3y4_n
12,"N: Prevalent Patients - Sex: % Female, 12/31/2022",42.42,2022,sexy4_n
12,"N: Prevalent Patients - Nursing Home: % of Nursing Home Facility Patients During Year, 12/31/2022",15.28,2022,nrshomey4_n
12,"N: Prevalent Patients - Vintage: Average Years of Prior ESRD Therapy, 12/31/2022",4.78,2022,viny4_n
12,"N: Prevalent Patients - Modality: % on Hemodialysis, 12/31/2022",79.32,2022,modhdy4_n
12,"N: Prevalent Patients - Modality: % on Home Hemodialysis, 12/31/2022",3.78,2022,modhhdy4_n
12,"N: Prevalent Patients - Modality: % on Continuous Ambulatory Peritoneal Dialysis, 12/31/2022",1.77,2022,modcapdy4_n
12,"N: Prevalent Patients - Modality: % on Continuous Cycling Peritoneal Dialysis, 12/31/2022",14.78,2022,modccpdy4_n
12,"N: Prevalent Patients - Modality: % Other Modality, 12/31/2022",0.35,2022,modothry4_n
12,"N: Prevalent Patients - End of Year Status: Average number of patients alive in facility, 2022",43.52,2022,pahy4m_n
12,"N: Calcium (Adult) - % of patient-months with uncorrected calcium < 8.4 mg/dL, 2022",21.39,2022,CWunCa1y4_n
12,"N: Calcium (Adult) - % of patient-months with uncorrected calcium 8.4-10.2 mg/dL, 2022",74.83,2022,CWunCa2y4_n
12,"N: Calcium (Adult) - % of patient-months with uncorrected calcium > 10.2 mg/dL, 2022",0.96,2022,CWunCa3y4_n
12,"N: Calcium (Adult) - % of patient-months with uncorrected calcium Missing, 2022",2.82,2022,CWunCamissy4_n
12,"N: Calcium (Adult) - % of patient-months with uncorrected calcium Out of Range, 2022",0.0,2022,CWunCaOoRy4_n
12,"N: Calcium (Adult) - Average uncorrected calcium in mg/dL, out of valid in range patient-months, 2022",8.83,2022,CWavgUnCay4_n
12,"N: Phosphorus (Adult) - Average serum phosphorus in mg/dL, out of valid in range patient-months, 2022",5.52,2022,CWavgPy4_n
12,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus < 3.5 mg/dL, 2022",7.15,2022,CWP1y4_n
12,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus 3.5-4.5 mg/dL, 2022",22.36,2022,CWP2y4_n
12,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus 4.6-5.5 mg/dL, 2022",28.24,2022,CWP3y4_n
12,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus 5.6-7.0 mg/dL, 2022",22.53,2022,CWP4y4_n
12,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus > 7.0 mg/dL, 2022",16.52,2022,CWP5y4_n
12,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus Missing, 2022",3.2,2022,CWPmissy4_n
12,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus Out of Range, 2022",0.0,2022,CWPOoRy4_n
12,"N: Hypercalcemia (Adult) - Average uncorrected calcium > 10.2 mg/dL, out of valid in range patient-months, 2022",1.79,2022,CWunCagt102y4_n
12,"N: Calcium (Adult) - Average Number of Eligible Dialysis Patients, 2022",61.07,2022,CWptdenomy4m_n
12,"N: Calcium (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",510.34,2022,CWptmthdenomy4m_n
12,"N: Phosphorus (Adult) - Average Number of Eligible Dialysis Patients, 2022",65.58,2022,serumphospatsy4m_n
12,"N: Phosphorus (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",543.95,2022,serumphospmy4m_n
12,"N: Hypercalcemia (Adult) - Average Number of Eligible Dialysis Patients, 2022",61.07,2022,CWhcptdenomy4m_n
12,"N: Hypercalcemia (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",510.32,2022,CWhcptmthdenomy4m_n
12,"N: Prevalent VA Type (Adult) - % of patients receiving treatment with fistulae, 2022",57.61,2022,ppavfy4_n
12,"N: Prevalent VA Type (Adult) - % of patients receiving treatment with grafts, 2022",18.1,2022,ppavgy4_n
12,"N: Prevalent VA Type (Adult) - % of patients receiving treatment with catheters, 2022",21.94,2022,ppcathy4_n
12,"N: Prevalent VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2022",2.35,2022,ppomy4_n
12,"N: Prevalent VA Type (Adult) - Long-Term Catheter Rate, 2022",16.45,2022,ltcy4_n
12,"N: Incident VA Type (Adult) - % of patients receiving treatment with fistulae, 2022",11.24,2022,piavfy4_n
12,"N: Incident VA Type (Adult) - % of patients receiving treatment with grafts, 2022",3.17,2022,piavgy4_n
12,"N: Incident VA Type (Adult) - % of patients receiving treatment with catheters, 2022",82.23,2022,picathy4_n
12,"N: Incident VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2022",3.36,2022,piomy4_n
12,"N: Incident VA Type (Adult) - % of patients with fistulae placed, 2022",11.87,2022,pifisty4_n
12,"N: Prevalent VA Type (Adult) - Average number of HD patients, 2022",55.78,2022,phdvapty4m_n
12,"N: Prevalent VA Type (Adult) - Average number of HD patient-months, 2022",456.1,2022,phdy4m_n
12,"N: Incident VA Type (Adult) - Average number of HD patients, 2022",11.56,2022,ihdy4m_n
12,"N: Prevalent VA Type (Adult) - Standardized Fistula Rate (SFR), 2022",59.08,2022,sfry4_n
12,"N: VA infection - Average number of eligible PD patients, 2022",12.39,2022,pdpaty4m_n
12,"N: VA infection - Average number of eligible PD patient-months, 2022",91.45,2022,pdptmoy4m_n
12,"N: VA infection - PD catheter infection rate per 100 PD patient-months, 2022",2.25,2022,pd2inf100moy4_n
12,"N: Prevalent Comorbidities - Average Number of Medicare Dialysis Patients Alive on December 31, 2022",36.17,2022,ncmy4m_n
12,"N: Prevalent Comorbidities - Average % with Anemia, 2022",4.05,2022,clmanemy4_n
12,"N: Prevalent Comorbidities - Average % with AIDS, 2022",0.53,2022,clmhivaidmy4_n
12,"N: Prevalent Comorbidities - Average % with Alcohol Dependence, 2022",1.55,2022,clmalcomy4_n
12,"N: Prevalent Comorbidities - Average % with Cancer, 2022",3.82,2022,clmcanmy4_n
12,"N: Prevalent Comorbidities - Average % with Cardiac Arrest, 2022",1.16,2022,clmcamy4_n
12,"N: Prevalent Comorbidities - Average % with Cardiac Dysrythmias, 2022",21.45,2022,clmcdmy4_n
12,"N: Prevalent Comorbidities - Average % with Cerebrovascular Disease, 2022",7.46,2022,clmcvdmy4_n
12,"N: Prevalent Comorbidities - Average % with Chronic Observedtructive Pulmonary Disease, 2022",17.39,2022,clmcopdmy4_n
12,"N: Prevalent Comorbidities - Average % with Congestive Heart Failure, 2022",33.0,2022,clmchfmy4_n
12,"N: Prevalent Comorbidities - Average % with Diabetes, 2022",36.88,2022,clmdiabmy4_n
12,"N: Prevalent Comorbidities - Average % with Drug Dependence, 2022",1.12,2022,clmdrugmy4_n
12,"N: Prevalent Comorbidities - Average % with Gastro-Intestinal Tract Bleeding, 2022",3.04,2022,clmgtbmy4_n
12,"N: Prevalent Comorbidities - Average % with Hepatitis B, 2022",0.29,2022,clmhepbmy4_n
12,"N: Prevalent Comorbidities - Average % with Hepatitis Other, 2022",1.57,2022,clmhepothmy4_n
12,"N: Prevalent Comorbidities - Average % with Hyperparathyearoidism, 2022",22.25,2022,clmhypthymy4_n
12,"N: Prevalent Comorbidities - Average % with Non-Vascular Access-Related Infection, 2022",19.99,2022,clminfmy4_n
12,"N: Prevalent Comorbidities - Average % with Ischemic Heart Disease, 2022",27.24,2022,clmihdmy4_n
12,"N: Prevalent Comorbidities - Average % with Myocardial Infarction, 2022",6.84,2022,clmmimy4_n
12,"N: Prevalent Comorbidities - Average % with Peripheral Vascular Disease, 2022",17.39,2022,clmpvdmy4_n
12,"N: Prevalent Comorbidities - Average % with Pneumonia, 2022",4.2,2022,clmpnemy4_n
12,"N: Prevalent Comorbidities - Average Number of Comorbid Conditions, 2022",2.38,2022,clmcntcomy4_n
12,"N: Prevalent Comorbidities - Average % with Vascular Access-Related Infection, 2022",5.21,2022,clminfvamy4_n
12,"N: Prevalent Comorbidities - Average % with Metastatic Infection, 2022",1.81,2022,clmmstinfmy4_n
12,"N: Prevalent Comorbidities - Average % with Tuberculosis, 2022",0.15,2022,clmtbmy4_n
12,"N (AFS): Facility Information - Average number of patients, 2022",78.02,2022,allcnty4m_n
12,N (AFS): Facility Information - Average number of all patients on 12/31/2022,48.51,2022,endcnty4m_n
12,"N (AFS): Facility Information - Average % of patients transferred in, 2022",18.16,2022,transiny4_n
12,"N (AFS): Facility Information - Average % of patients transferred out, 2022",18.47,2022,transouty4_n
12,N (AFS): Facility Information - Average % Medicare patients on 12/31/2022,86.67,2022,medicarey4_n
12,N (AFS): Facility Information - Average % Medicare pending on 12/31/2022,5.66,2022,medpendy4_n
12,N (AFS): Facility Information - Average % Non-Medicare on 12/31/2022,7.73,2022,nonmedy4_n
12,N (QIES): Facility Information  Average number of Condition-Level Citations/Survey,0.17,2022,cfc_N
